,symbol,net_profit_cagr,north_net_inflow,ps,type,percent,has_follow,tick_size,pb_ttm,float_shares,current,amplitude,pcf,current_year_percent,float_market_capital,north_net_inflow_time,market_capital,dividend_yield,lot_size,roe_ttm,total_percent,percent5m,income_cagr,amount,chg,issue_date_ts,eps,main_net_inflows,volume,volume_ratio,pb,followers,turnover_rate,first_percent,name,pe_ttm,total_shares,limitup_days,codename
43,SH600060,44.53818748223637,19976813.18951082,0.5595,11,-0.66,False,0.01,1.458,1289081222,19.57,2.23,5.1132,44.53,25227319515.0,1681315200000.0,25590753985.0,3.291,100,9.983418903256034,655.98,0.31,10.277744105175014,185396093.0,-0.13,861638400000,1.28,6669308.0,9428773.0,0.59,1.458,63403.0,0.73,0.0,海信视像,15.241,1307652222,0,SH600060 海信视像
44,SH600061,-0.2926944704274015,20681187.91003399,2.6623,11,-0.28,False,0.01,0.9492,6425306261,7.1,1.54,4.1733,11.11,45619674453.0,1681315200000.0,45619674453.0,1.296,100,5.845888050672085,298.09,0.14,14.99835260257527,130130346.0,-0.02,863971200000,0.46,-11198580.0,18298844.0,0.55,0.949,95785.0,0.28,0.0,国投资本,15.509,6425306261,0,SH600061 国投资本
45,SH600062,3.3172765159474427,43582553.18314417,1.9931,11,0.95,False,0.01,1.8786,1024448110,18.05,1.68,14.034,0.89,18491288386.0,1681315200000.0,18828935296.0,3.202,100,11.678476303465592,1161.97,0.0,0.2337402999877502,273579636.0,0.17,864230400000,1.12,12596116.0,15128706.0,1.28,1.878,124122.0,1.48,0.0,华润双鹤,16.181,1043154310,0,SH600062 华润双鹤
46,SH600063,52.64554706702997,-14724844.467379026,1.3878,11,0.0,False,0.01,1.781,1925894692,6.39,0.78,6.0234,9.23,12306467082.0,1681315200000.0,13797603500.0,2.347,100,19.20250908004341,573.41,-0.16,16.079270100032204,95104451.0,0.0,864748800000,0.63,-4903652.0,14866092.0,0.76,1.78,50365.0,0.77,0.0,皖维高新,10.077,2159249374,0,SH600063 皖维高新
47,SH600064,7.257511390874005,7843173.637464567,4.4054,11,0.15,False,0.01,0.7338,1730339644,6.85,1.02,,3.63,11852826561.0,1681315200000.0,11852826561.0,6.263,100,14.843087893884992,635.93,0.0,-7.7659661783212925,74366306.0,0.01,862848000000,1.32,5881663.0,10828615.0,0.84,0.734,130175.0,0.63,0.0,南京高科,5.184,1730339644,0,SH600064 南京高科
48,SH600066,-26.885137746642616,60921000.70425572,1.2685,11,1.54,False,0.01,1.9106,2213939223,12.49,3.09,8.4989,66.31,27652100895.0,1681315200000.0,27652100895.0,8.006,100,5.1135761082684255,1941.52,-0.16,-10.583463702087158,420376238.0,0.19,863020800000,0.34,-5896507.0,33638704.0,0.94,1.91,132441.0,1.52,0.0,宇通客车,36.425,2213939223,0,SH600066 宇通客车
49,SH600067,-44.85705263496259,,0.391,11,0.0,False,0.01,0.619,1391668739,3.13,1.6,3.1565,0.97,4355923153.0,,4355923153.0,0.0,100,1.003879300231583,325.1,0.0,12.675543229515853,34342123.0,0.0,863020800000,0.05,-8403218.0,11004021.0,0.79,0.619,29500.0,0.79,0.0,冠城大通,62.024,1391668739,0,SH600067 冠城大通
50,SH600070,,,5.3718,11,1.13,False,0.01,1.9895,506720732,6.24,5.02,,12.23,3161937368.0,,3166305368.0,0.0,100,-38.76181309640748,237.44,0.48,-48.27734975403016,104095884.0,0.07,865353600000,-1.51,-8618063.0,16690901.0,1.07,2.026,31398.0,3.29,0.0,浙江富润,,507420732,0,SH600070 浙江富润
51,SH600071,2.569071313860549,-923959.2026049736,3.4186,11,4.28,False,0.01,12.1354,281573889,22.64,7.23,78.2589,7.4,6374832847.0,1681315200000.0,6374832847.0,0.0,100,0.9156875776064684,713.1,0.0,18.243892952883577,208827693.0,0.93,864748800000,0.02,-5567495.0,9242461.0,1.76,12.107,34974.0,3.28,0.0,凤凰光学,1331.332,281573889,0,SH600071 凤凰光学
52,SH600072,-7.239478648897246,-23742793.451594647,3.3631,11,1.39,False,0.01,2.8018,736249883,15.3,5.5,,28.57,11264623210.0,1681315200000.0,11264623210.0,0.294,100,2.7568689800364803,306.04,0.07,0.2105080213977483,455419300.0,0.21,865267200000,0.15,16282825.0,30212450.0,1.18,2.802,75922.0,4.1,0.0,中船科技,102.455,736249883,0,SH600072 中船科技
53,SH600073,11.159624263573797,4605595.89748891,0.3179,11,-1.74,False,0.01,1.6391,937729472,8.47,2.67,4.0144,6.54,7942568628.0,1681315200000.0,7942568628.0,1.901,100,10.878137750189904,311.17,0.0,2.2066767640664957,130770813.0,-0.15,867945600000,0.54,-17347405.0,15318562.0,1.22,1.638,39977.0,1.63,0.0,上海梅林,15.798,937729472,0,SH600073 上海梅林
54,SH600075,17.548471006547285,-13559.792502991031,0.7635,11,0.53,False,0.01,0.9369,1268785513,5.65,1.07,5.9469,3.29,7168638148.0,1681315200000.0,9646588300.0,1.77,100,8.910171189817266,279.88,0.0,14.593017206960512,50359948.0,0.03,866476800000,0.53,358446.0,8935621.0,1.0,0.937,48335.0,0.7,0.0,新疆天业,10.588,1707360761,0,SH600075 新疆天业
55,SH600076,,,6.465,11,0.35,False,0.01,0.8157,1034264129,2.85,1.06,,-2.4,2947652768.0,,3831948596.0,0.0,100,-3.09838223447956,-54.13,0.35,-40.83794854627176,10952252.0,0.01,864576000000,-0.11,-2050520.0,3855100.0,0.78,0.817,32166.0,0.37,0.0,康欣新材,,1344543367,0,SH600076 康欣新材
56,SH600077,17.319314023471378,,0.3529,11,-0.78,False,0.01,0.8105,1340122326,2.53,1.96,1.0399,-4.53,3390509485.0,,3390509485.0,0.0,100,-13.454675996589572,42.24,0.4,37.61466045951112,29880624.0,-0.02,864057600000,-0.45,-8249222.0,11774440.0,0.54,0.811,26635.0,0.88,0.0,宋都股份,,1340122326,0,SH600077 宋都股份
57,SH600078,105.1914499782911,,1.7187,11,-0.34,False,0.01,3.9473,662572861,11.77,2.71,15.9131,1.29,7798482574.0,,7798482574.0,0.68,100,30.378297187947663,461.76,-0.25,11.087788243562755,87915875.0,-0.04,867340800000,0.79,-6419148.0,7474300.0,0.87,3.95,53810.0,1.13,0.0,ST澄星,14.956,662572861,0,SH600078 ST澄星
58,SH600079,43.39230394920013,31722578.44209804,2.0298,11,1.2,False,0.01,3.0153,1457385914,27.77,2.19,18.574,16.24,40471606832.0,1681315200000.0,45340510574.0,0.576,100,17.7529912378818,2175.48,-0.11,0.8053510046635681,392461971.0,0.33,865526400000,1.52,12699233.0,14076758.0,1.17,3.015,130631.0,0.97,0.0,人福医药,18.252,1632715541,0,SH600079 人福医药
59,SH600080,,,5.1425,11,-0.26,False,0.01,1.7283,373270285,7.8,1.92,179.3584,-0.13,2911508223.0,,2911508223.0,0.0,100,-0.5505964400104622,201.1,-0.13,-8.505829594242954,26101482.0,-0.02,866044800000,-0.03,-984812.0,3330701.0,0.85,1.729,19476.0,0.89,0.0,金花股份,,373270285,0,SH600080 金花股份
60,SH600081,-9.729679238728815,198030.49682395643,0.7396,11,0.94,False,0.01,1.5842,313560000,10.77,1.59,8.4436,4.46,3377041200.0,1681315200000.0,5066411607.0,0.65,100,3.4449236918088637,552.61,0.09,1.6064516465676304,18068583.0,0.1,867859200000,0.23,4470098.0,1685468.0,0.76,1.584,26480.0,0.54,0.0,东风科技,46.597,470418905,0,SH600081 东风科技
61,SH600082,-18.31134516053172,,3.1681,11,0.0,False,0.01,1.1965,634335412,3.17,1.89,,-4.52,2010843256.0,,2048187168.0,0.0,100,1.079563713370623,86.51,0.32,-10.323026013473005,17327875.0,0.0,866736000000,0.03,-1451884.0,5471700.0,0.75,1.196,34495.0,0.86,0.0,海泰发展,111.43,646115826,0,SH600082 海泰发展
62,SH600083,98.83683747852407,,3.2643,11,0.69,False,0.01,22.5885,227993326,7.28,1.11,24.1178,0.28,1659791413.0,,1674400000.0,0.0,100,211.0190845867371,-48.0,-0.14,39.79823049602396,11274475.0,0.05,865526400000,0.33,74852.0,1554100.0,0.76,22.75,12360.0,0.68,0.0,博信股份,21.999,230000000,0,SH600083 博信股份
63,SH600084,,2627114.1522068926,43.3175,11,1.06,False,0.01,3.9786,1123726830,7.62,3.45,,4.67,8562798445.0,1681315200000.0,8562798445.0,0.0,100,0.1287343330826643,312.18,0.0,-8.651222958768024,50639645.0,0.08,868550400000,0.0,-382138.0,6678400.0,1.69,3.969,32170.0,0.59,0.0,中葡股份,3092.487,1123726830,0,SH600084 中葡股份
64,SH600085,13.10399138621696,-3302892.258117832,4.881,11,-0.67,False,0.01,6.3548,1371470262,54.71,1.74,24.2489,22.45,75033138034.0,1681315200000.0,75033138034.0,0.585,100,12.707066515213713,3629.13,0.05,5.005678097478827,265826309.0,-0.37,867168000000,1.04,-17007234.0,4877032.0,0.59,6.354,215925.0,0.36,0.0,同仁堂,52.625,1371470262,0,SH600085 同仁堂
65,SH600088,,,4.2937,11,-2.11,False,0.01,4.6351,397706400,11.62,4.72,,17.61,4621348368.0,,4621348368.0,0.0,100,-5.530977626345718,108.6,-0.17,4.304607676713501,124173434.0,-0.25,866390400000,-0.15,-4005331.0,10641248.0,1.14,4.629,25636.0,2.68,0.0,中视传媒,,397706400,0,SH600088 中视传媒
66,SH600089,97.08501985691149,12501457.405809645,0.9679,11,0.7,False,0.01,1.547,3888503789,21.62,1.21,3.9323,7.67,84069451918.0,1681315200000.0,84069451918.0,2.613,100,27.44461675094413,7501.97,0.05,39.85730059215194,680181654.0,0.15,866563200000,3.37,27793022.0,31492227.0,0.89,1.677,391683.0,0.81,0.0,特变电工,6.408,3888503789,0,SH600089 特变电工
67,SH600094,,649530.0622753398,1.0693,11,-0.63,False,0.01,0.6394,2276604962,3.18,1.25,9.1092,1.6,7239603779.0,1681315200000.0,7871533681.0,0.0,100,-4.588977619793653,-33.03,-0.31,-26.40882810233126,20103577.0,-0.02,867859200000,-0.24,-3245685.0,6309422.0,0.64,0.644,17717.0,0.28,0.0,大名城,,2475325057,0,SH600094 大名城
68,SH600095,,-9112404.61730364,6.8074,11,-0.11,False,0.01,2.1979,1133800644,9.31,1.72,,23.15,10555683996.0,1681315200000.0,26618671706.0,1.429,100,-0.1460481997123991,218.77,0.0,24.463213083766554,268352381.0,-0.01,868291200000,-0.01,-725156.0,28764130.0,0.54,2.196,58572.0,2.54,0.0,湘财股份,,2859148411,0,SH600095 湘财股份
69,SH600096,251.1745158492768,17843265.878802445,0.5161,11,1.5,False,0.01,2.3685,1744328747,20.28,2.4,4.4221,-3.61,35374986989.0,1681315200000.0,37200186989.0,0.0,100,47.33219414102348,482.86,0.1,11.573953458142118,577446096.0,0.3,868377600000,3.23,-7918979.0,28580665.0,0.99,2.372,238158.0,1.64,30.76,云天化,6.271,1834328747,0,SH600096 云天化
70,SH600097,-14.754795781843333,,1.3568,11,-1.8,False,0.01,1.2598,240936559,10.93,2.07,21.711,1.86,2633436590.0,,2633436590.0,1.217,100,5.219953397238898,8.93,0.0,-4.26564275979956,39753562.0,-0.2,866649600000,0.44,-3815106.0,3623407.0,0.83,1.259,16514.0,1.5,0.0,开创国际,24.82,240936559,0,SH600097 开创国际
71,SH600098,18.89454789640148,4698531.306209228,0.4631,11,2.62,False,0.01,0.9153,3206795539,6.26,3.44,5.9319,12.79,20074540074.0,1681315200000.0,22185787587.0,3.195,100,5.602427193287947,124.21,-0.16,17.35464963871147,267305310.0,0.16,869155200000,0.38,61178202.0,43048460.0,1.69,0.915,110422.0,1.34,0.0,广州发展,16.387,3544055525,0,SH600098 广州发展
72,SH600099,17.128543568422238,,2.499,11,0.12,False,0.01,3.6335,219120000,8.33,1.32,44.1565,-4.69,1825269600.0,,1825269600.0,0.36,100,1.8735771622651476,94.11,0.12,8.108031683142114,12698439.0,0.01,867945600000,0.04,-136424.0,1526100.0,0.97,3.638,15800.0,0.7,0.0,林海股份,195.876,219120000,0,SH600099 林海股份
73,SH600100,,-27809000.776216235,1.0894,11,-1.97,False,0.01,1.7752,2963898951,7.98,6.63,135.0493,85.15,23651913629.0,1681315200000.0,26735375750.0,0.0,100,-12.07357698213816,523.53,-0.13,-1.3108286403093028,1361591567.0,-0.16,867340800000,-0.59,-44818573.0,170257077.0,0.64,1.773,162674.0,5.74,0.0,同方股份,,3350297713,0,SH600100 同方股份
74,SH600101,16.882127842701266,,1.5477,11,0.11,False,0.01,1.38,421432670,8.73,1.49,11.08,2.71,3679107209.0,,3679107209.0,0.916,100,6.128162421248309,110.22,-0.23,13.923905475386269,57645769.0,0.01,867340800000,0.38,1307507.0,6627632.0,0.78,1.379,32221.0,1.57,0.0,明星电力,23.113,421432670,0,SH600101 明星电力
75,SH600103,19.490850248962,-4983001.870899476,1.89,11,0.0,False,0.01,1.4981,2305817807,2.49,1.61,11.5982,10.67,5741486339.0,1681315200000.0,5741486339.0,0.0,100,5.698960854090959,63.16,0.0,5.080416952555278,64428093.0,0.0,867859200000,0.09,-6312918.0,25890780.0,0.89,1.5,29276.0,1.12,0.0,青山纸业,27.036,2305817807,0,SH600103 青山纸业
76,SH600104,-15.863299958128064,-15038046.880311064,0.2208,11,0.42,False,0.01,0.6106,11683461365,14.26,1.06,8.4255,-1.04,166606159065.0,1681315200000.0,166606159065.0,4.783,100,6.191803315363135,1006.2,0.0,-4.084812941132821,233584939.0,0.06,880387200000,1.44,-755448.0,16362674.0,1.14,0.611,325345.0,0.14,0.0,上汽集团,9.898,11683461365,0,SH600104 上汽集团
77,SH600105,47.72978957113112,-4970628.999984732,1.6921,11,-0.59,False,0.01,2.5221,1380919979,5.04,3.16,,47.8,6959836694.0,1681315200000.0,7081966377.0,0.0,100,2.146215724176863,345.7,-0.2,8.388388182998652,294943142.0,-0.03,875462400000,0.04,-17504426.0,58393822.0,0.37,2.52,28208.0,4.23,0.0,永鼎股份,115.647,1405152059,0,SH600105 永鼎股份
78,SH600106,-14.627448857175008,-138068.6075933748,50.142,11,-2.92,False,0.01,1.5091,1329025062,4.99,2.72,36.781,0.6,6631835059.0,1681315200000.0,6631835059.0,1.162,100,3.6957486015141066,212.99,0.0,-20.24631688854436,92379836.0,-0.15,866563200000,0.12,-22594107.0,18456685.0,1.32,1.508,24257.0,1.39,0.0,重庆路桥,39.937,1329025062,0,SH600106 重庆路桥
79,SH600107,,,4.6769,11,0.17,False,0.01,3.0102,360000000,6.07,2.81,,-1.62,2185200000.0,,2185200000.0,0.0,100,-2.4337805279836533,-19.43,0.0,0.9692162569211904,22967483.0,0.01,878745600000,-0.05,-1647509.0,3784369.0,0.84,3.005,22523.0,1.05,0.0,美尔雅,,360000000,0,SH600107 美尔雅
80,SH600108,-7.50500315017576,784764.1384622471,1.6799,11,-0.32,False,0.01,1.4855,1946915121,3.09,0.97,20.234,-1.59,6015967724.0,1681315200000.0,6015967724.0,0.129,100,1.6379861542478162,218.46,0.0,11.28754094438813,40525114.0,-0.01,871833600000,0.03,-5323091.0,13092014.0,1.1,1.486,80044.0,0.67,0.0,亚盛集团,90.723,1946915121,0,SH600108 亚盛集团
81,SH600109,-1.5472967583820885,9490574.651367372,5.4012,11,-0.55,False,0.01,1.1026,3211356772,9.11,2.07,,4.71,29255460193.0,1681315200000.0,33928913314.0,0.768,100,5.88557074591681,715.43,0.0,10.713562256608844,301262334.0,-0.05,870883200000,0.43,-32922558.0,33056085.0,0.96,1.103,234024.0,1.03,0.0,国金证券,21.184,3724359310,0,SH600109 国金证券
82,SH600110,,181620.50417045897,3.0195,11,0.39,False,0.01,2.1309,1406472532,7.78,1.55,11.0311,-2.14,10942356299.0,1681315200000.0,13587556299.0,0.771,100,7.183074408018221,796.42,-0.13,28.10626789170747,93958407.0,0.03,876153600000,0.21,3335488.0,12051619.0,1.01,2.132,70025.0,0.86,0.0,诺德股份,37.365,1746472532,0,SH600110 诺德股份
83,SH600111,130.47280537412024,-13229237.550377134,2.8381,11,0.37,False,0.01,5.2783,3615065842,26.94,1.64,14.3245,7.54,97389873783.0,1681315200000.0,97389873783.0,1.659,100,41.49661227650997,7179.11,0.0,25.005171871194754,906141977.0,0.1,875030400000,1.83,19241337.0,33574594.0,0.93,5.303,397226.0,0.93,0.0,北方稀土,14.729,3615065842,0,SH600111 北方稀土
84,SH600112,,,13.1097,11,0.54,False,0.01,17.6714,509204846,3.71,1.08,,-22.06,1889149979.0,,1889149979.0,0.0,100,5530.213008719879,87.19,-0.27,-14.462444981680688,9180146.0,0.02,880560000000,0.38,190324.0,2478920.0,0.8,17.667,42863.0,0.49,0.0,ST天成,9.791,509204846,0,SH600112 ST天成
85,SH600113,5.600680280238857,,3.4414,11,-1.03,False,0.01,1.4587,411431160,7.68,2.06,16.9278,-12.23,3159791309.0,,3159791309.0,1.563,100,7.50269940418293,240.46,0.0,22.59024293470628,32197313.0,-0.08,877363200000,0.39,-2135848.0,4181846.0,0.86,1.46,24568.0,1.02,0.0,浙江东日,19.719,411431160,0,SH600113 浙江东日
86,SH600114,-54.68329208348632,-4106367.7747366624,1.4963,11,0.34,False,0.01,2.2092,616383477,8.84,2.84,12.5314,4.0,5448829937.0,1681315200000.0,5448829937.0,0.566,100,1.3726037199962042,294.7,0.23,19.17029391768923,60821925.0,0.03,1084204800000,0.06,782107.0,6889013.0,0.79,2.21,43262.0,1.12,45.4,东睦股份,155.435,616383477,0,SH600114 东睦股份
87,SH600115,,1029888.7228925368,2.5622,11,0.19,False,0.01,2.6823,11202731426,5.3,1.89,,-4.16,59374476558.0,1681315200000.0,118143871821.0,0.0,100,-92.93873441636732,-0.79,-0.19,-27.471730251223548,182419416.0,0.01,878659200000,-1.68,-13732308.0,34448904.0,0.8,3.081,145086.0,0.31,0.0,中国东航,,22291296570,0,SH600115 中国东航
88,SH600116,35.58078050892617,11528834.33592025,1.5443,11,-1.51,False,0.01,1.5718,1576148643,9.12,1.84,14.0338,6.42,14374475624.0,1681315200000.0,17438743284.0,1.645,100,4.570478099443835,293.85,-0.11,108.0400761093212,115385054.0,-0.14,870624000000,0.26,-18626494.0,12577824.0,1.21,1.572,44263.0,0.8,0.0,三峡水利,34.758,1912142904,0,SH600116 三峡水利
89,SH600117,,,0.3022,11,-1.33,False,0.01,,1045118252,2.97,2.99,2.9733,-4.5,3104001208.0,,3104001208.0,0.0,100,-404.95905453338776,2.12,0.0,-0.805538712443632,23711044.0,-0.04,876844800000,-1.58,-9025313.0,7949600.0,1.23,,20210.0,0.76,0.0,西宁特钢,,1045118252,0,SH600117 西宁特钢
90,SH600118,-5.21792422123778,10693157.558584671,4.0572,11,2.35,False,0.01,5.3449,1182489135,28.28,2.64,117.2839,31.23,33440792738.0,1681315200000.0,33440792738.0,0.265,100,4.640373415963295,3848.07,0.11,8.442470136874691,672426346.0,0.65,873648000000,0.24,16275922.0,23901669.0,0.92,5.346,246420.0,2.02,0.0,中国卫星,117.016,1182489135,0,SH600118 中国卫星
91,SH600119,,,1.6619,11,-0.48,False,0.01,10.6485,307400000,6.22,1.76,33.9774,-7.72,1912028000.0,,2271981701.0,0.0,100,-49.6512584160275,41.08,-0.16,23.041081378259133,7950802.0,-0.03,884793600000,-0.39,593215.0,1274700.0,0.59,10.724,29340.0,0.41,0.0,长江投资,,365270370,0,SH600119 长江投资
92,SH600120,5.642413198789487,-978244.5388992076,0.6836,11,-1.24,False,0.01,0.8757,3415381492,3.98,2.23,15.325,11.48,13593218338.0,1681315200000.0,13593218338.0,1.985,100,6.570127189246746,1224.46,0.0,19.24426299964348,93715055.0,-0.05,880905600000,0.28,-12139300.0,23498358.0,1.15,0.877,70964.0,0.69,0.0,浙江东方,14.358,3415381492,0,SH600120 浙江东方
93,SH600121,,-1388329.4236432917,1.3002,11,0.0,False,0.01,3.4894,1218412038,4.72,1.27,4.8738,-6.35,5750904819.0,1681315200000.0,5750904819.0,0.0,100,4.211090659468641,113.29,0.0,7.146894521807656,45225101.0,0.0,884102400000,0.06,-9759713.0,9602321.0,1.28,3.496,50188.0,0.79,0.0,郑州煤电,84.552,1218412038,0,SH600121 郑州煤电
94,SH600122,-50.2224319400465,,1.2883,11,0.78,False,0.01,,1158258350,1.3,2.33,45.623,-14.47,1505735855.0,,1505735855.0,0.0,100,798.3214885569296,-72.62,0.0,-35.5309321942696,6934735.0,0.01,893001600000,-0.29,1173514.0,5362700.0,0.7,,50775.0,0.46,0.0,ST宏图,,1158258350,0,SH600122 ST宏图
95,SH600123,90.89909651127056,-2490492.2232298343,0.9291,11,0.08,False,0.01,0.9499,1142400000,12.6,1.19,2.0323,-5.55,14394240000.0,1681315200000.0,14394240000.0,5.952,100,27.102259391263324,1532.97,0.08,28.092450878660745,96865957.0,0.01,913824000000,3.24,-15277655.0,7701100.0,1.01,0.95,61322.0,0.67,0.0,兰花科创,3.887,1142400000,0,SH600123 兰花科创
96,SH600125,-9.457503169012591,-24385948.545963515,0.6559,11,2.03,False,0.01,1.1807,1305521874,6.03,2.88,9.4154,10.44,7872296900.0,1681315200000.0,7872296900.0,1.327,100,5.151837602470981,313.21,0.33,-9.82560224255088,262462702.0,0.12,894816000000,0.26,-2973879.0,43823616.0,0.96,1.18,54837.0,3.36,0.0,铁龙物流,23.326,1305521874,0,SH600125 铁龙物流
97,SH600126,-18.17850346639481,-1776888.390338713,0.4038,11,1.97,False,0.01,0.8667,3377189083,5.18,2.76,4.6591,25.42,17493839450.0,1681315200000.0,17493839450.0,4.826,100,2.5418939770711857,327.6,0.0,20.42752456401402,113148662.0,0.1,889545600000,0.15,5627155.0,22034302.0,0.8,0.866,45393.0,0.65,0.0,杭钢股份,33.795,3377189083,0,SH600126 杭钢股份
98,SH600127,,-2264677.524224339,0.7517,11,-0.13,False,0.01,7.2513,641783218,7.51,0.53,20.203,-2.34,4819791967.0,1681315200000.0,4819791967.0,0.0,100,-7.364314151213429,129.59,0.0,15.998761177212838,30449873.0,-0.01,894384000000,-0.08,-6044440.0,4054082.0,1.03,7.221,84861.0,0.63,0.0,金健米业,,641783218,0,SH600127 金健米业
99,SH600128,2.387704623500864,,0.3344,11,-0.48,False,0.01,0.9771,246767500,8.21,1.82,,5.53,2025961175.0,,2025961175.0,1.705,100,1.8117543157387264,103.99,0.0,14.378154362986104,20244454.0,-0.04,873043200000,0.15,-2330655.0,2464500.0,0.88,0.977,27427.0,1.0,0.0,弘业股份,56.146,246767500,0,SH600128 弘业股份
100,SH600129,,-4778582.160385974,1.7213,11,-3.12,False,0.01,7.8941,556890744,43.43,4.44,13.4308,44.48,24185765012.0,1681315200000.0,24185765012.0,0.0,100,12.077777638088536,758.08,-0.09,6.465651376080683,314891028.0,-1.4,879782400000,0.63,-20103038.0,7219428.0,1.21,7.896,52733.0,1.3,0.0,太极集团,69.161,556890744,0,SH600129 太极集团
101,SH600130,-8.369744310554905,,6.0959,11,0.22,False,0.01,3.5292,768000000,4.57,2.41,17.7346,2.7,3509760000.0,,3509760000.0,0.0,100,2.9670839329531837,-29.35,-0.22,-2.777489596231131,45926954.0,0.01,962812800000,0.04,-1017134.0,10088101.0,0.58,3.543,56550.0,1.31,119.06,波导股份,120.691,768000000,0,SH600130 波导股份
102,SH600131,16.222051773362555,-12043537.43318747,3.181,11,-1.89,False,0.01,4.5997,1194314024,20.71,4.69,40.0605,38.44,24734243437.0,1681315200000.0,24907275901.0,0.816,100,14.252617896548095,609.39,0.24,1.4275045528611807,210664923.0,-0.4,891446400000,0.6,-10292752.0,10095664.0,0.65,4.633,34964.0,0.85,0.0,国网信通,34.355,1202669044,0,SH600131 国网信通
103,SH600132,8.199944260399628,-74663483.25167812,3.7903,11,-3.4,False,0.01,27.1561,483971198,110.55,5.32,13.637,-13.21,53503015939.0,1681315200000.0,53503015939.0,1.809,100,72.46041825967396,5062.75,0.03,11.844477560503886,666238459.0,-3.89,878140800000,2.7,-29123188.0,5991370.0,1.43,27.162,67992.0,1.24,0.0,重庆啤酒,41.005,483971198,0,SH600132 重庆啤酒
104,SH600133,49.129301094752,,0.3329,11,0.85,False,0.01,0.8049,795617983,5.9,1.54,7.5942,7.27,4694146100.0,,4694146100.0,3.559,100,8.853244854240852,101.84,0.17,16.51848228716397,54545029.0,0.05,887212800000,0.72,4333644.0,9305600.0,0.8,0.805,37537.0,1.17,0.0,东湖高新,8.23,795617983,0,SH600133 东湖高新
105,SH600135,-25.931846254558387,,1.9236,11,0.27,False,0.01,1.5578,553307099,7.41,1.62,26.4012,-1.98,4100005604.0,,4100005604.0,0.405,100,1.3217947204525893,86.88,0.27,-0.554735184823163,23786407.0,0.02,885398400000,0.06,693542.0,3213300.0,0.78,1.557,21319.0,0.58,0.0,乐凯胶片,118.347,553307099,0,SH600135 乐凯胶片
106,SH600136,,,1.82,11,2.95,False,0.01,4.1223,485356686,3.14,4.59,,75.42,1524019994.0,,1830912406.0,0.0,100,-120.17716404177212,-43.22,0.32,-17.794442351612616,41710772.0,0.09,888854400000,-2.44,1953055.0,13472214.0,0.67,4.132,26484.0,2.78,0.0,ST明诚,,583093123,0,SH600136 ST明诚
107,SH600137,-7.448063368461866,,4.0624,11,-1.07,False,0.01,2.7755,97217588,14.79,1.87,34.8494,0.82,1437848127.0,,1437848127.0,1.149,100,2.712333852127411,35.34,-0.14,-0.7185088115934768,13904681.0,-0.16,892656000000,0.14,-2872306.0,935600.0,0.98,2.775,37132.0,0.96,0.0,浪莎股份,102.09,97217588,0,SH600137 浪莎股份
108,SH600141,169.40938102818998,-31944356.281560432,0.9759,11,1.95,False,0.01,1.4665,1105417172,26.61,2.64,4.2974,-8.24,29415150947.0,1681315200000.0,29581596497.0,3.758,100,33.84500049112981,724.4,-0.08,18.86011894901705,636146368.0,0.51,929462400000,5.26,26393993.0,23806799.0,0.74,1.467,124288.0,2.15,0.0,兴发集团,5.055,1111672172,0,SH600141 兴发集团
109,SH600143,-2.461428640386243,-2859518.924581283,0.6177,11,-0.22,False,0.01,1.5711,2573622343,9.28,0.86,7.3942,-4.23,23883215343.0,1681315200000.0,24658790350.0,2.091,100,7.37905811546198,1025.67,0.0,10.785350113482007,58256004.0,-0.02,1087920000000,0.43,-6560081.0,6265300.0,0.65,1.57,176234.0,0.24,48.76,金发科技,21.752,2657197236,0,SH600143 金发科技
110,SH600148,,,3.1899,11,0.74,False,0.01,4.0164,141516450,13.64,1.4,7.7819,0.44,1930284378.0,,1930284378.0,0.638,100,0.6399757629719298,163.5,0.15,-17.50254610052743,9809087.0,0.1,895593600000,0.02,350811.0,722500.0,0.73,4.012,25590.0,0.51,0.0,长春一东,622.255,141516450,0,SH600148 长春一东
111,SH600149,-2.1146648952872327,,8.9447,11,0.0,False,0.01,13.3077,380160000,5.57,1.62,116.7527,-10.16,2117491200.0,,2117491200.0,0.0,100,0.2568206379142183,76.83,0.0,11.170528479728548,12175483.0,0.0,939830400000,0.0,94162.0,2184400.0,0.48,13.262,80854.0,0.57,62.41,廊坊发展,5188.347,380160000,0,SH600149 廊坊发展
112,SH600150,23.47282924980325,17611820.952701766,1.8237,11,-1.21,False,0.01,2.3148,4472428758,24.51,1.73,,10.01,109619228859.0,1681315200000.0,109619228859.0,0.122,100,2.7052905707438057,1058.7,0.08,37.62765721492232,1488256793.0,-0.3,895593600000,0.28,-80399772.0,60944144.0,0.74,2.314,354479.0,1.36,0.0,中国船舶,86.571,4472428758,0,SH600150 中国船舶
113,SH600151,-48.315915160312464,-1881081.497633788,1.471,11,0.11,False,0.01,2.4238,1434252287,9.03,2.0,16.9527,10.8,12951298152.0,1681315200000.0,12951298152.0,0.0,100,-1.9321657983751284,207.34,0.0,8.411947591646785,64473890.0,0.01,896976000000,-0.07,1787923.0,7142150.0,1.22,2.421,67545.0,0.5,0.0,航天机电,,1434252287,0,SH600151 航天机电
